2346,0
1596,0
1776,1
1913,1
1043,0
1544,1
2872,0
53,1
3766,0
1911,1
2614,0
2951,0
824,1
3494,0
1389,0
3200,0
2440,0
1607,0
1594,0
771,0
2273,1
1868,0
1085,0
3257,1
1325,1
1463,0
806,1
3121,1
3109,0
2108,1
2765,0
3839,0
2234,0
963,0
398,1
3663,0
704,0
431,0
292,1
3691,1
145,1
2033,0
3624,1
1165,0
2050,0
2985,1
339,1
2359,0
265,0
3037,1
1771,0
271,0
696,0
3873,0
244,1
3668,0
476,1
2032,0
3318,0
2447,1
813,0
1914,0
3297,0
3845,0
1804,0
3637,0
250,0
545,0
738,1
310,1
1131,0
1449,1
3786,1
15,0
3423,0
2728,0
3137,1
363,0
182,0
1194,0
2413,0
1121,0
3788,0
1182,1
2891,1
614,1
1466,1
401,1
934,0
2571,1
2813,1
726,0
826,1
1521,1
136,0
628,0
334,1
390,1
2994,0
1817,0
3513,1
710,0
1039,1
2547,0
3373,0
1561,0
3588,1
3608,0
1112,0
1223,1
2594,1
1508,1
1750,0
3497,0
338,0
215,1
1341,0
3266,0
3656,0
2517,1
2422,1
2627,1
2322,1
101,0
3085,0
171,0
107,0
2726,0
3890,0
2861,0
2650,0
2474,1
2639,0
3700,1
2922,0
3032,0
3493,0
1040,0
2712,1
2120,0
1524,0
3329,1
2248,1
481,1
2971,1
3468,0
1762,1
3178,0
3303,0
2686,0
2654,0
405,0
757,0
2542,1
97,1
1333,0
3098,0
3606,0
2555,0
2058,1
2730,0
148,1
28,1
2656,0
3413,0
692,1
1386,0
1845,1
2659,1
1599,1
701,0
1708,1
454,0
2040,1
2716,1
2315,0
609,1
167,0
730,0
2833,0
3495,0
2579,1
1622,0
587,0
1401,0
1700,0
2835,1
3254,0
1379,0
2089,1
2175,0
2798,1
2499,0
3160,0
441,0
2051,0
1301,1
3301,1
1304,1
236,0
520,1
735,0
3451,1
2106,0
592,1
1303,1
1387,0
2526,1
2887,1
3871,0
904,1
3306,1
1279,1
3114,1
3749,0
2308,0
3196,1
3197,1
3089,0
706,1
3435,0
745,1
1939,0
2550,0
513,1
81,0
1308,0
3235,0
914,0
3593,1
3577,1
774,0
329,1
2054,1
2001,1
943,0
822,1
909,0
2516,1
181,1
164,0
1523,0
451,1
1311,1
1111,0
3232,1
1287,0
327,0
1790,1
2490,1
3455,0
2007,1
1858,1
312,1
832,1
1201,1
3647,1
3537,1
2134,0
2209,0
3008,0
1481,0
777,1
799,1
54,0
1920,1
3360,0
3723,0
1701,0
2161,1
3658,1
987,0
3066,0
2787,0
1394,0
768,0
3450,0
285,1
3429,0
428,0
2332,1
2079,0
722,1
951,0
2964,0
2262,0
989,1
3855,1
2628,1
326,0
1383,0
1724,0
1086,1
3130,1
341,0
147,1
3614,0
1107,0
848,1
966,0
3193,0
2203,1
661,0
1002,1
3033,1
3268,0
3036,0
3454,1
1879,1
3672,0
1203,1
1990,0
24,0
3664,1
2624,1
2691,0
2984,0
875,0
3508,0
938,0
2394,1
3253,1
3870,0
385,1
3456,0
3622,1
2847,0
2291,1
3179,0
936,0
3496,1
2360,0
3809,0
1332,0
1934,0
935,0
2418,0
566,1
1854,1
3142,1
2467,1
1645,0
3864,1
1792,0
1430,0
3763,0
1013,0
1928,1
2918,0
126,1
2711,1
1347,1
355,0
827,1
1639,0
984,0
2188,1
3313,0
2443,0
362,1
2349,1
345,0
2666,0
3557,1
711,0
2679,0
2669,0
10,1
3131,0
2116,1
1834,0
793,1
3598,0
94,0
129,0
2371,1
2902,0
3783,1
2263,0
1900,1
3352,0
3106,0
1932,0
2778,1
1865,1
1658,0
516,0
1857,0
2645,0
2243,1
1277,1
3768,0
950,1
1120,0
2597,0
2204,1
419,0
922,0
2850,0
477,1
2035,1
2821,0
1692,1
2867,1
1471,0
2601,0
1202,1
2438,1
2626,0
1669,0
3615,1
1970,1
2151,0
820,1
1997,0
3737,0
1248,0
2846,0
3818,0
2190,0
3399,0
1046,0
1888,0
2469,1
615,1
1318,0
3758,1
3797,1
3813,0
2136,0
3188,1
1772,0
3843,1
131,0
2789,1
77,1
2052,0
724,0
1314,1
1851,0
3806,1
2978,0
3224,1
1372,0
1855,0
1319,0
2560,0
3744,1
3177,1
2810,1
375,0
1908,1
333,0
3143,0
2986,0
2365,0
1604,0
1118,1
3687,0
1943,0
3103,0
2376,0
3273,0
1342,0
320,1
1619,0
3168,0
2060,0
2219,1
1673,1
1942,1
260,1
3047,1
2039,0
689,0
901,0
2306,0
2026,0
138,0
1917,0
1828,1
1573,0
319,1
653,1
2137,0
3007,0
558,1
2187,0
112,0
531,0
224,0
723,1
3433,1
3804,0
1433,1
2373,1
3256,1
3765,0
1458,1
3516,0
2762,0
846,1
193,1
1464,0
2621,1
946,0
2021,1
2551,1
1629,0
117,0
645,1
1870,1
3,1
74,0
1755,1
467,0
5,0
1246,0
919,1
2595,0
228,1
1063,0
2590,1
242,1
2955,0
1160,0
3265,1
2897,0
2563,1
2671,1
1526,0
1605,0
3628,0
3879,0
2709,0
3014,0
3307,0
1989,0
3044,0
2362,1
1975,1
1761,1
1305,0
2739,0
1541,0
3386,0
2472,1
2642,1
2795,1
622,0
2998,0
1493,1
110,0
2275,0
2937,0
1169,0
3189,0
232,1
66,0
3523,0
2072,1
2192,0
536,1
125,1
2133,0
1254,1
3222,1
1976,0
3190,0
3012,0
2075,1
484,0
1654,0
3482,0
3194,1
3237,1
2970,0
3117,0
1774,1
2410,1
3504,1
918,0
1646,0
1026,0
1030,0
882,1
1335,1
2746,0
3853,0
2713,0
364,0
2125,0
27,1
473,1
525,1
725,0
55,0
638,1
302,0
2766,0
3392,0
1276,1
3425,1
624,0
2055,0
1280,0
2851,1
1049,0
336,0
47,0
2878,0
106,1
2397,1
1079,0
2286,0
2261,1
1144,0
3095,0
2296,1
2841,1
1836,0
1753,0
1101,0
1968,0
3565,0
3570,0
523,1
2280,1
2692,1
2885,1
1428,0
2581,0
3391,0
603,0
1489,0
3043,1
3163,1
60,0
3578,1
671,0
92,0
666,0
1887,0
280,0
1719,0
359,0
899,0
1935,0
1994,0
2997,0
2895,1
760,1
2158,1
3409,1
42,0
2173,1
204,0
1473,0
2100,1
2593,0
68,0
1875,0
2832,1
3086,0
2231,1
137,0
2947,1
796,0
2180,1
2128,0
758,1
541,0
1019,1
2979,0
165,1
248,0
1331,0
2017,1
446,0
2482,0
2906,0
1358,1
2845,0
2145,1
1329,0
3883,0
2785,1
3789,0
2150,0
434,0
2122,0
577,0
2900,0
3100,0
2966,0
3736,1
3569,1
2448,1
1848,0
762,1
388,0
235,1
3389,0
1984,1
267,0
770,0
2165,0
437,0
673,0
249,0
2201,1
1574,0
2142,1
2081,1
3404,1
3340,1
3567,1
448,0
1469,1
716,0
3673,0
3400,0
2048,0
1901,0
3240,1
1168,1
82,0
3139,0
2724,0
1460,0
2818,0
1893,1
1668,0
2756,0
2000,0
475,0
517,1
3371,0
404,0
384,0
3151,1
2152,0
1633,0
3726,1
688,1
3164,1
2874,0
1240,0
62,1
852,0
3580,0
3213,0
1262,1
223,0
2193,0
373,1
1824,1
3292,1
3739,0
3376,0
3492,0
2871,1
9,1
2497,0
1944,0
1838,0
708,1
255,0
2930,1
1617,0
389,0
1581,0
2956,1
924,0
3611,0
3071,0
2508,0
2036,1
3115,1
1224,0
3006,1
2549,0
1946,0
739,1
40,1
868,1
2779,0
539,0
2745,0
3259,0
2723,0
1371,0
1145,0
1031,0
372,0
667,0
3019,0
357,1
967,0
2831,0
2783,0
1353,1
1035,0
3018,1
470,1
3575,0
1396,1
3407,0
1549,0
1256,0
2094,0
1555,0
3363,0
1250,0
1699,0
1252,0
3600,0
3623,1
2933,1
79,1
1172,1
814,1
1852,1
2220,1
2719,0
3416,1
2105,0
133,0
1140,0
933,1
928,0
823,0
1531,1
1214,1
504,1
3861,0
2395,0
1996,0
2434,1
3072,0
1958,1
1384,0
894,1
828,0
3803,1
2523,0
1683,0
3347,0
3324,0
3263,1
652,1
172,0
38,1
3729,0
713,0
90,0
3846,0
1205,1
2923,0
3210,1
3441,0
3141,0
1827,1
1155,0
1324,0
216,0
510,0
1680,1
499,1
3217,1
1856,0
1388,1
1519,0
2386,1
3542,1
2076,1
1540,1
1217,0
2681,0
3733,0
2993,0
1416,0
2217,1
3270,0
1676,1
1197,1
1542,0
2960,0
2539,0
953,0
3145,0
3080,1
2635,0
750,0
2705,0
234,0
732,0
3898,0
1156,0
3346,1
2445,0
2982,0
1209,1
1065,0
2156,1
1062,0
2616,0
1167,0
1492,0
2938,0
2995,1
3096,0
3211,0
3463,0
3140,0
884,1
143,0
3832,0
850,1
2782,0
717,0
3703,0
2502,0
264,0
75,0
2492,0
395,0
3339,0
2224,1
3090,1
3751,1
396,0
1365,0
3245,0
1903,1
595,0
2109,1
1296,1
1821,0
872,1
3372,0
3790,1
2326,0
1548,1
36,0
2710,1
3280,0
2143,0
3321,1
977,1
1571,1
1122,1
2786,1
2239,1
2967,1
2504,0
1892,0
675,0
2808,0
3068,0
728,1
412,0
3146,0
1516,1
1649,0
825,0
616,1
114,1
417,0
3069,1
1625,1
3017,0
2652,0
3827,1
89,1
2896,0
3403,0
2082,0
753,1
2546,1
1630,0
11,0
2444,1
284,0
1066,1
1191,1
1440,1
3653,1
3648,0
2738,0
3526,0
1568,0
2427,1
2737,0
3350,0
1687,1
851,0
2207,0
895,0
496,1
2305,0
1782,1
335,1
2839,1
3087,0
515,1
1348,1
1015,0
2816,1
3661,0
3655,0
2809,1
3294,0
3251,0
3344,1
3893,1
1781,0
2569,1
1785,0
2070,1
356,1
3717,0
1312,1
1635,1
550,1
2388,1
2479,0
2521,0
2265,1
2959,0
1227,0
3487,1
3059,0
957,1
1773,0
2141,1
1008,0
3118,0
1092,0
3715,1
2744,0
3704,1
996,1
1679,1
153,1
3147,0
3626,0
2908,0
2837,0
580,0
1470,0
703,0
1212,1
896,1
3308,0
487,0
559,0
1141,0
1119,1
2849,0
512,0
633,0
3358,0
1664,1
1012,1
1931,0
1150,1
2838,0
3657,0
116,0
740,1
3596,1
1974,1
1081,0
1810,0
830,0
119,1
656,1
3555,1
3503,0
3816,1
635,0
369,0
268,1
2703,1
2983,0
2870,0
2914,0
46,1
3616,0
991,0
876,0
773,0
1219,1
1126,1
4,1
3051,0
1595,1
3124,1
2311,1
3040,1
3742,0
2491,0
3050,1
1077,0
837,0
681,1
1715,0
2352,0
2617,0
2361,1
2197,1
1148,1
3261,0
574,1
50,0
853,0
1982,0
2774,1
1823,0
833,0
1115,0
1166,0
2518,1
1906,1
971,0
2701,0
399,0
2559,0
2368,0
19,1
684,0
35,0
2950,0
3688,1
2875,0
524,1
2455,0
920,0
1841,1
1890,0
537,0
2806,1
1705,0
3815,0
3110,0
3247,0
245,0
3175,0
784,1
1409,1
2537,1
154,0
3009,0
1686,0
2901,1
3359,0
625,1
2733,0
3746,0
1346,0
569,0
3817,0
1758,1
1816,0
2065,1
127,1
3394,0
3327,0
3878,1
2006,0
2975,1
980,0
3874,1
190,1
1139,0
992,0
699,1
3850,1
606,1
180,0
301,0
2544,0
3603,1
3617,1
1060,1
3675,0
3748,0
2565,0
3894,1
1069,1
2524,0
2205,1
1243,0
3243,0
16,0
3120,0
3881,1
546,1
658,0
3519,0
3067,0
3562,0
1504,1
959,1
2926,1
2331,1
797,0
3348,1
225,0
2074,0
3354,0
1799,0
2485,0
3857,0
3436,0
2277,0
2085,0
1693,1
2797,1
1045,0
3446,1
469,0
954,0
3877,1
2735,1
3755,1
639,1
3620,0
1218,1
1158,0
1415,1
3531,0
1527,0
3805,0
1300,0
3891,0
2848,0
1603,0
160,0
1704,1
956,0
3234,0
2869,1
3794,0
877,1
1919,0
2961,0
1884,0
2200,0
98,1
3685,1
2557,1
3183,1
3298,0
253,0
103,0
1445,1
1443,0
1648,0
586,0
627,0
1696,0
3191,0
2101,1
2199,1
403,0
1154,0
2255,0
2863,0
1682,1
3170,0
3659,0
2056,0
3062,0
3707,0
3108,0
452,1
2301,1
1327,0
2944,1
2049,0
880,1
3799,0
623,1
2393,1
3610,0
1787,0
262,0
1634,0
3369,0
1438,0
2198,0
1969,1
2520,0
1802,1
640,1
3892,0
2385,1
2598,1
3689,1
1959,1
2976,1
488,0
1843,1
1734,0
2911,1
3219,0
146,0
1534,0
1986,0
1369,1
2450,0
3823,1
3002,0
2811,0
659,0
1794,0
3420,1
2511,1
3397,1
186,1
1147,0
3272,1
608,1
2191,0
2799,0
3582,0
1930,0
3029,1
197,0
2931,0
2327,0
293,0
766,0
400,0
122,0
3255,0
202,0
3510,0
835,0
2294,1
1439,0
1733,0
1695,0
3812,0
1707,0
3792,0
1153,1
1661,1
3474,1
2432,0
3667,0
1759,1
854,1
1589,0
2267,0
641,1
1,1
2160,0
698,0
3824,0
2999,1
1636,0
3184,0
3458,0
3457,1
3581,0
1291,1
3721,1
2489,0
1520,1
1853,1
1136,1
3304,1
3776,0
1631,0
3445,0
1998,0
663,0
683,0
1257,0
3682,1
317,0
648,0
1434,0
1479,1
709,0
3430,1
1282,1
1768,0
972,0
2675,1
2680,0
1306,0
1400,0
1408,0
3296,0
2237,1
3302,0
1496,0
3419,1
2038,1
1529,0
1663,1
1354,0
3808,0
3834,0
3627,1
1643,1
1051,1
795,1
2693,1
3060,0
1597,0
2604,0
2729,1
2625,0
1819,0
3157,1
3314,0
1722,1
1183,1
2572,1
1059,1
540,0
3242,0
1678,0
2796,0
3764,0
3478,0
2532,0
1757,0
1923,1
95,1
1020,0
563,0
3312,1
2790,1
863,0
3646,1
1484,0
2939,1
3625,0
1881,0
1038,0
206,1
392,0
2842,0
870,0
397,1
2814,0
3867,1
3289,1
1028,0
2690,1
1485,0
2660,0
960,1
1570,0
2773,1
1895,1
2731,0
2146,0
804,1
1751,1
3645,0
2454,1
502,1
3119,1
3104,1
2977,1
779,1
1863,0
200,0
2182,0
3099,1
2088,1
3065,1
2278,1
3561,0
1796,0
378,0
2336,0
418,1
1698,0
391,0
2640,1
1522,1
1162,0
3134,0
1495,0
2695,1
2027,0
1152,1
1367,0
2568,1
64,0
2062,0
1180,1
3112,0
492,1
379,1
2235,0
763,1
2264,1
791,0
1076,1
878,1
337,1
2767,0
3796,0
2343,1
3773,1
1016,0
1275,0
3798,0
3533,1
455,0
3342,1
815,1
2317,0
995,0
1981,0
201,0
161,1
1579,0
2777,0
2449,1
702,1
1500,0
1129,0
2613,0
3461,0
1021,1
3073,1
3459,1
1585,1
1955,1
3152,1
2253,0
34,1
775,1
2556,0
3499,1
1478,1
3003,0
1390,1
2139,1
1363,0
2945,1
2612,1
3417,0
2824,0
2041,0
241,0
2061,1
2363,1
600,0
2435,0
1297,1
2214,0
2888,0
2068,0
646,0
3556,0
3202,1
1528,0
2879,1
1267,0
3638,1
1899,0
562,1
3860,0
2734,1
3005,0
189,1
1806,1
975,0
2747,0
3547,1
2047,0
3753,1
2558,1
1082,0
474,0
3632,1
2904,0
747,0
2300,1
21,1
3385,1
459,1
1184,0
2324,1
955,0
1215,0
2433,1
2853,1
3485,1
1515,1
2391,1
769,0
3380,0
1685,0
130,0
3735,1
2919,0
3171,0
3444,1
2135,0
1482,0
330,0
1238,0
466,0
2169,0
1638,1
3092,0
3772,0
1095,0
1130,0
1294,1
860,0
3507,1
3174,0
